marque,modele,prix,kilometrage,carburant,transmission,puissance,nb_ancien_proprietaire,classe_vehicule,nb_porte,nb_place,couleur,sellerie,classe_emission,emission_CO2,crit_air,usage_commerciale_anterieure,annee,age_days,age_years,age_months,km_per_year,km_per_month,id_annonce,prix_neuf,ratio_vr
MERCEDES,MERCEDES-BENZ CLASSE A,27990.0,71134.0,Diesel,Boite de vitesse automatique,150,3,Berline,5,5,Bleu,Mi-cuir (Sellerie d'origine),EURO 6,130.0,Crit'Air 2,Unknown,2020,1659.0,4.5,55.3,15807.6,1286.3,1905,43475.0,0.6438182863714779
AUDI,AUDI A1,19490.0,48361.0,Essence,Boite de vitesse automatique,95,2,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,134.0,Crit'Air 1,Non,2021,1461.0,4.0,48.7,12090.2,993.0,1906,29295.0,0.6653012459464073
CITROEN,CITROEN C3,12590.0,19916.0,Essence,Boite de vitesse manuelle,110,3,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,124.0,Crit'Air 1,Non,2021,1380.0,3.8,46.0,5241.1,433.0,1907,20800.0,0.6052884615384615
MERCEDES,MERCEDES-BENZ CLASSE A,26390.0,50395.0,Essence,Boite de vitesse automatique,163,Inconnu,Berline,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,147.0,Crit'Air 1,Non,2021,1350.0,3.7,45.0,13620.3,1119.9,1908,39487.5,0.6683127572016461
CUPRA,CUPRA FORMENTOR,27590.0,36120.0,Hybride,Boite de vitesse automatique,204,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,27.0,Crit'Air 1,Non,2022,1071.0,2.9,35.7,12455.2,1011.8,1909,47425.0,0.5817606747496047
NISSAN,NISSAN JUKE,15890.0,78399.0,Essence,Boite de vitesse automatique,114,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,137.0,Crit'Air 1,Non,2021,1363.0,3.7,45.4,21188.9,1726.9,1910,27190.0,0.5844060316292755
DS,DS AUTOMOBILES DS7 CROSSBACK,21490.0,99535.0,Diesel,Boite de vitesse automatique,130,1,SUV,5,5,Gris,Alcantara (Sellerie d'origine),EURO 6,138.0,Crit'Air 2,Non,2021,1531.0,4.2,51.0,23698.8,1951.7,1911,44800.0,0.4796875
SUZUKI,SUZUKI VITARA,16490.0,47277.0,Essence,Boite de vitesse manuelle,129,Inconnu,SUV,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,121.0,Crit'Air 1,Non,2021,1472.0,4.0,49.1,11819.2,962.9,1912,27530.0,0.5989829277152198
HONDA,HONDA CIVIC,17790.0,70110.0,Essence,Boite de vitesse manuelle,126,3,Berline,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,139.0,Crit'Air 1,Non,2020,1643.0,4.5,54.8,15580.0,1279.4,1913,27620.0,0.6440984793627806
MERCEDES,MERCEDES-BENZ CLA,32190.0,26983.0,Essence,Boite de vitesse automatique,163,2,Berline,4,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,138.0,Crit'Air 1,Non,2021,1500.0,4.1,50.0,6581.2,539.7,1914,47000.0,0.6848936170212766
RENAULT,RENAULT MÉGANE,17390.0,69111.0,Essence,Boite de vitesse automatique,160,3,Berline,5,5,Noir,Alcantara (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Non,2019,1987.0,5.4,66.2,12798.3,1044.0,1915,32700.0,0.5318042813455658
PEUGEOT,PEUGEOT 2008,16590.0,92358.0,Essence,Boite de vitesse automatique,155,2,SUV,5,5,Gris,Alcantara (Sellerie d'origine),EURO 6,140.0,Crit'Air 1,Oui,2020,1793.0,4.9,59.8,18848.6,1544.4,1916,34516.666666666664,0.4806373732496379
PEUGEOT,PEUGEOT 5008,19590.0,90872.0,Diesel,Boite de vitesse automatique,130,2,SUV,5,7,Gris,Mi-cuir (Sellerie d'origine),EURO 6,101.0,Crit'Air 2,Non,2018,2497.0,6.8,83.2,13363.5,1092.2,1917,41050.0,0.4772228989037759
VOLKSWAGEN,VOLKSWAGEN UP!,12790.0,66264.0,Essence,Boite de vitesse manuelle,115,3,Citadine,5,4,Blanc,Tissu (Sellerie d'origine),EURO 6,111.0,Crit'Air 1,Oui,2019,2101.0,5.8,70.0,11424.8,946.6,1918,17360.0,0.7367511520737328
PEUGEOT,PEUGEOT 2008,6990.0,98106.0,Essence,Boite de vitesse manuelle,82,1,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,114.0,Crit'Air 1,Non,2017,2849.0,7.8,95.0,12577.7,1032.7,1919,19450.0,0.3593830334190231
MINI,MINI MINI,16590.0,84995.0,Essence,Boite de vitesse automatique,192,1,Citadine,3,4,Noir,Cuir (Sellerie d'origine),EURO 6,126.0,Crit'Air 1,Non,2017,2815.0,7.7,93.8,11038.3,906.1,1920,34350.0,0.4829694323144105
RENAULT,RENAULT CLIO,13790.0,35191.0,Essence,Boite de vitesse manuelle,65,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,120.0,Crit'Air 1,Non,2023,670.0,1.8,22.3,19550.6,1578.1,1921,20500.0,0.6726829268292683
CITROEN,CITROEN C4 CACTUS,9290.0,68235.0,Essence,Boite de vitesse manuelle,110,3,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,108.0,Crit'Air 1,Unknown,2019,2085.0,5.7,69.5,11971.1,981.8,1922,23550.0,0.39447983014862
FORD,FORD FIESTA,9690.0,98408.0,Essence,Boite de vitesse manuelle,100,3,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,97.0,Crit'Air 1,Non,2017,2728.0,7.5,90.9,13121.1,1082.6,1923,18407.5,0.5264158630992802
VOLKSWAGEN,VOLKSWAGEN T-ROC,18790.0,81520.0,Essence,Boite de vitesse manuelle,150,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,115.0,Crit'Air 1,Non,2019,2220.0,6.1,74.0,13363.9,1101.6,1924,33860.0,0.5549320732427643
PEUGEOT,PEUGEOT 208,9990.0,78017.0,Essence,Boite de vitesse automatique,110,1,Citadine,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,104.0,Crit'Air 1,Non,2017,2758.0,7.6,91.9,10265.4,848.9,1925,21700.0,0.46036866359447004
RENAULT,RENAULT MÉGANE,18090.0,37473.0,Essence,Boite de vitesse automatique,140,Inconnu,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,140.0,Crit'Air 1,Non,2021,1525.0,4.2,50.8,8922.1,737.7,1926,32083.333333333332,0.5638441558441558
KIA,KIA SPORTAGE,18790.0,85076.0,Diesel,Boite de vitesse automatique,136,Inconnu,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,146.0,Crit'Air 2,Non,2021,1472.0,4.0,49.1,21269.0,1732.7,1927,36700.0,0.5119891008174386
AUDI,AUDI A3 LIMOUSINE,27990.0,70769.0,Essence,Boite de vitesse automatique,150,Inconnu,Berline,4,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,132.0,Crit'Air 1,Non,2021,1302.0,3.6,43.4,19658.1,1630.6,1928,38972.5,0.7181987298736289
RENAULT,RENAULT CAPTUR,13290.0,63323.0,Essence,Boite de vitesse manuelle,131,Inconnu,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,128.0,Crit'Air 1,Non,2019,2114.0,5.8,70.5,10917.8,898.2,1929,24333.333333333332,0.5461643835616439
KIA,KIA RIO,11790.0,80387.0,Essence,Boite de vitesse manuelle,100,3,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,125.0,Crit'Air 1,Oui,2021,1532.0,4.2,51.1,19139.8,1573.1,1930,19465.0,0.605702543025944
PEUGEOT,PEUGEOT 208,11090.0,83554.0,Essence,Boite de vitesse manuelle,75,3,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Oui,2021,1226.0,3.4,40.9,24574.7,2042.9,1931,21770.0,0.5094166283876895
MITSUBISHI,MITSUBISHI L 200,29990.0,17609.0,Diesel,Boite de vitesse manuelle,150,3,Pickup,2,4,Gris,Tissu (Sellerie d'origine),EURO 6,231.0,Crit'Air 2,Non,2022,1142.0,3.1,38.1,5680.3,462.2,1932,33040.0,0.9076876513317191
FIAT,FIAT 500,12890.0,22473.0,Essence,Boite de vitesse automatique,69,1,Citadine,3,4,Rouge,Cuir (Sellerie d'origine),EURO 6,120.0,Crit'Air 1,Non,2019,2102.0,5.8,70.1,3874.7,320.6,1933,18263.666666666668,0.7057728459053494
SUZUKI,SUZUKI SWIFT,11690.0,86116.0,Essence,Boite de vitesse manuelle,83,1,Citadine,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,106.0,Crit'Air 1,Unknown,2020,1675.0,4.6,55.8,18720.9,1543.3,1934,15790.0,0.74034198860038
MINI,MINI COUNTRYMAN,19090.0,87010.0,Hybride,Boite de vitesse automatique,224,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,49.0,Crit'Air 1,Non,2017,2750.0,7.5,91.7,11601.3,948.9,1935,41600.0,0.45889423076923075
RENAULT,RENAULT SCENIC,11890.0,70964.0,Essence,Boite de vitesse manuelle,130,3,Monospace,5,5,Orange,Mi-cuir (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2017,2749.0,7.5,91.6,9461.9,774.7,1936,29900.0,0.3976588628762542
PEUGEOT,PEUGEOT 3008,23990.0,30646.0,Hybride,Boite de vitesse automatique,225,Inconnu,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,31.0,Crit'Air 1,Non,2022,1160.0,3.2,38.7,9576.9,791.9,1937,48035.0,0.49942750078068077
BMW,BMW SÉRIE 2,21390.0,54891.0,Hybride,Boite de vitesse automatique,224,2,Monospace,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,42.0,Crit'Air 1,Non,2019,1967.0,5.4,65.6,10165.0,836.8,1938,47500.0,0.4503157894736842
PEUGEOT,PEUGEOT 3008,24290.0,52438.0,Diesel,Boite de vitesse automatique,130,Inconnu,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,143.0,Crit'Air 2,Non,2023,679.0,1.9,22.6,27598.9,2320.3,1939,41420.0,0.5864316755190729
DACIA,DACIA DUSTER,13290.0,86722.0,Diesel,Boite de vitesse manuelle,116,Inconnu,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,108.0,Crit'Air 2,Non,2020,1884.0,5.2,62.8,16677.3,1380.9,1940,20600.0,0.6451456310679612
PEUGEOT,PEUGEOT 2008,10090.0,66328.0,Essence,Boite de vitesse automatique,110,3,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,110.0,Crit'Air 1,Non,2017,2968.0,8.1,98.9,8188.6,670.7,1941,25900.0,0.3895752895752896
SEAT,SEAT ATECA,15890.0,80817.0,Essence,Boite de vitesse manuelle,115,2,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,110.0,Crit'Air 1,Non,2019,2002.0,5.5,66.7,14694.0,1211.6,1942,26650.0,0.5962476547842401
VOLKSWAGEN,VOLKSWAGEN T-CROSS,19590.0,39785.0,Essence,Boite de vitesse automatique,110,3,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,141.0,Crit'Air 1,Non,2022,1164.0,3.2,38.8,12432.8,1025.4,1944,26810.0,0.7306975009324879
BMW,BMW X1,30890.0,58964.0,Essence,Boite de vitesse automatique,136,1,SUV,5,5,Blanc,Cuir (Sellerie d'origine),EURO 6,149.0,Crit'Air 1,Non,2022,1091.0,3.0,36.4,19654.7,1619.9,1945,43550.0,0.7092996555683123
JEEP,JEEP RENEGADE,15890.0,59771.0,Essence,Boite de vitesse manuelle,120,Inconnu,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,148.0,Crit'Air 1,Non,2020,1604.0,4.4,53.5,13584.3,1117.2,1946,28233.333333333332,0.5628099173553719
MERCEDES,MERCEDES-BENZ CLASSE B,20390.0,91292.0,Diesel,Boite de vitesse automatique,116,3,Monospace,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,100.0,Crit'Air 2,Non,2019,1941.0,5.3,64.7,17224.9,1411.0,1947,36800.0,0.5540760869565218
MERCEDES,MERCEDES-BENZ GLA,40290.0,30445.0,Hybride,Boite de vitesse automatique,218,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,26.0,Crit'Air 1,Oui,2023,534.0,1.5,17.8,20296.7,1710.4,1948,57025.0,0.706532222709338
FORD,FORD FIESTA,13690.0,27797.0,Essence,Boite de vitesse manuelle,125,2,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,115.0,Crit'Air 1,Non,2021,1436.0,3.9,47.9,7127.4,580.3,1949,21496.666666666668,0.6368429213831601
OPEL,OPEL CROSSLAND X,10490.0,92651.0,Essence,Boite de vitesse manuelle,110,3,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,106.0,Crit'Air 1,Non,2019,2207.0,6.0,73.6,15441.8,1258.8,1950,23550.0,0.4454352441613588
FORD,FORD FIESTA,11990.0,77509.0,Essence,Boite de vitesse manuelle,100,2,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,105.0,Crit'Air 1,Unknown,2019,2211.0,6.1,73.7,12706.4,1051.7,1951,18775.0,0.6386151797603196
RENAULT,RENAULT GRAND SCENIC,16990.0,74168.0,Diesel,Boite de vitesse automatique,110,2,Monospace,5,7,Bleu,Mi-cuir (Sellerie d'origine),EURO 6,104.0,Crit'Air 2,Oui,2017,2862.0,7.8,95.4,9508.7,777.4,1952,33800.0,0.5026627218934911
FIAT,FIAT 500,10090.0,89886.0,Essence,Boite de vitesse automatique,69,3,Citadine,3,4,Blanc,Cuir (Sellerie d'origine),EURO 6,120.0,Crit'Air 1,Non,2019,2203.0,6.0,73.4,14981.0,1224.6,1953,18263.666666666668,0.5524629957474767
VOLKSWAGEN,VOLKSWAGEN T-CROSS,16190.0,52449.0,Essence,Boite de vitesse manuelle,110,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,134.0,Crit'Air 1,Non,2021,1441.0,3.9,48.0,13448.5,1092.7,1954,25815.0,0.6271547549874105
PEUGEOT,PEUGEOT 2008,16990.0,15311.0,Essence,Boite de vitesse manuelle,131,1,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,125.0,Crit'Air 1,Non,2023,741.0,2.0,24.7,7655.5,619.9,1955,29520.0,0.5755420054200542
TOYOTA,TOYOTA YARIS CROSS,21590.0,38357.0,Hybride,Boite de vitesse automatique,116,1,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,102.0,Crit'Air 1,Non,2023,806.0,2.2,26.9,17435.0,1425.9,1956,29300.0,0.7368600682593857
AUDI,AUDI Q5,34890.0,80798.0,Diesel,Boite de vitesse automatique,204,1,SUV,5,5,Noir,Cuir (Sellerie d'origine),EURO 6,172.66666666666666,Crit'Air 2,Unknown,2020,1660.0,4.5,55.3,17955.1,1461.1,1957,67630.0,0.5158953127310365
HYUNDAI,HYUNDAI I20,12090.0,45793.0,Essence,Boite de vitesse manuelle,102,3,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,125.0,Crit'Air 1,Non,2020,1680.0,4.6,56.0,9955.0,817.7,1958,15500.0,0.78
PEUGEOT,PEUGEOT 208,9390.0,53554.0,Essence,Boite de vitesse manuelle,75,1,Citadine,5,5,Jaune,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Non,2021,1258.0,3.4,41.9,15751.2,1278.1,1959,17100.0,0.5491228070175439
SEAT,SEAT ARONA,12290.0,72967.0,Essence,Boite de vitesse manuelle,95,4,SUV,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,123.0,Crit'Air 1,Oui,2020,1653.0,4.5,55.1,16214.9,1324.3,1960,16900.0,0.7272189349112426
CITROEN,CITROEN BERLINGO,20390.0,62688.0,Diesel,Boite de vitesse manuelle,131,2,Monospace,5,7,Rouge,Tissu (Sellerie d'origine),EURO 6,114.0,Crit'Air 2,Non,2019,1942.0,5.3,64.7,11827.9,968.9,1961,30525.0,0.667977067977068
DACIA,DACIA DUSTER,12790.0,80180.0,Diesel,Boite de vitesse manuelle,116,2,SUV,5,5,Orange,Tissu (Sellerie d'origine),EURO 6,110.0,Crit'Air 2,Non,2019,1987.0,5.4,66.2,14848.1,1211.2,1962,19600.0,0.6525510204081633
PEUGEOT,PEUGEOT 308,17890.0,47712.0,Diesel,Boite de vitesse automatique,130,2,Berline,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,123.0,Crit'Air 2,Non,2020,1792.0,4.9,59.7,9737.1,799.2,1963,34525.0,0.5181752353367125
AUDI,AUDI A1,16190.0,92119.0,Essence,Boite de vitesse automatique,95,4,Citadine,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,102.5,Crit'Air 1,Unknown,2017,2820.0,7.7,94.0,11963.5,980.0,1964,25270.0,0.6406806489908983
PEUGEOT,PEUGEOT 208,10490.0,32516.0,Essence,Boite de vitesse manuelle,75,2,Citadine,5,5,Jaune,Tissu (Sellerie d'origine),EURO 6a,119.0,Crit'Air 1,Non,2022,999.0,2.7,33.3,12043.0,976.5,1965,21420.0,0.48972922502334265
CITROEN,CITROEN C4,17490.0,18563.0,Essence,Boite de vitesse automatique,131,2,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,130.0,Crit'Air 1,Non,2022,925.0,2.5,30.8,7425.2,602.7,1966,33010.0,0.5298394425931536
JAGUAR,JAGUAR F-PACE,20890.0,99023.0,Diesel,Boite de vitesse automatique,180,Inconnu,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,139.0,Crit'Air 2,Non,2018,2436.0,6.7,81.2,14779.6,1219.5,1967,62350.0,0.3350441058540497
RENAULT,RENAULT TALISMAN,14790.0,99980.0,Essence,Boite de vitesse automatique,160,2,Berline,4,5,Noir,Tissu (Sellerie d'origine),EURO 6,136.0,Crit'Air 1,Oui,2021,1360.0,3.7,45.3,27021.6,2207.1,1968,39100.0,0.3782608695652174
PEUGEOT,PEUGEOT 2008,10890.0,68110.0,Essence,Boite de vitesse automatique,110,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,110.0,Crit'Air 1,Unknown,2017,2658.0,7.3,88.6,9330.1,768.7,1969,23750.0,0.45852631578947367
VOLKSWAGEN,VOLKSWAGEN GOLF VIII,22190.0,83287.0,Diesel,Boite de vitesse automatique,150,2,Berline,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,117.0,Crit'Air 2,Non,2020,1713.0,4.7,57.1,17720.6,1458.6,1970,37800.0,0.587037037037037
AUDI,AUDI TT,36490.0,7375.0,Essence,Boite de vitesse automatique,197,2,Coupé,3,4,Gris,Mi-cuir (Sellerie d'origine),EURO 6,136.0,Crit'Air 1,Non,2019,1929.0,5.3,64.3,1391.5,114.7,1971,52130.0,0.6999808171877997
VOLKSWAGEN,VOLKSWAGEN POLO,20690.0,48322.0,Essence,Boite de vitesse automatique,110,1,Citadine,5,5,Bleu,Alcantara (Sellerie d'origine),EURO 6,134.0,Crit'Air 1,Non,2022,922.0,2.5,30.7,19328.8,1574.0,1972,25955.0,0.7971489115777307
SKODA,SKODA SCALA,22090.0,16679.0,Essence,Boite de vitesse automatique,110,2,Berline,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,133.0,Crit'Air 1,Non,2023,706.0,1.9,23.5,8778.4,709.7,1973,33963.333333333336,0.6504073019923446
PEUGEOT,PEUGEOT 308,14790.0,91154.0,Diesel,Boite de vitesse automatique,115,1,Berline,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,101.0,Crit'Air 2,Non,2018,2571.0,7.0,85.7,13022.0,1063.6,1974,32775.0,0.45125858123569795
FORD,FORD ECOSPORT,14190.0,63024.0,Essence,Boite de vitesse manuelle,125,2,SUV,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,136.0,Crit'Air 1,Unknown,2020,1868.0,5.1,62.3,12357.6,1011.6,1975,23800.0,0.596218487394958
KIA,KIA PICANTO,13890.0,20513.0,Essence,Boite de vitesse automatique,84,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Oui,2022,1028.0,2.8,34.3,7326.1,598.0,1976,19790.0,0.7018696311268318
SKODA,SKODA SCALA,17390.0,73722.0,Essence,Boite de vitesse automatique,150,2,Berline,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,110.0,Crit'Air 1,Non,2020,1759.0,4.8,58.6,15358.8,1258.1,1977,30990.0,0.5611487576637625
RENAULT,RENAULT TALISMAN,13690.0,63395.0,Diesel,Boite de vitesse manuelle,110,3,Berline,4,5,Gris,Tissu (Sellerie d'origine),EURO 6,95.0,Crit'Air 2,Non,2017,2842.0,7.8,94.7,8127.6,669.4,1978,32700.0,0.41865443425076454
SEAT,SEAT ATECA,21590.0,67089.0,Essence,Boite de vitesse automatique,150,2,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Oui,2019,2161.0,5.9,72.0,11371.0,931.8,1979,34105.0,0.6330450080633339
AUDI,AUDI A4,25490.0,46225.0,Essence,Boite de vitesse automatique,190,1,Break,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,137.0,Crit'Air 1,Non,2019,2262.0,6.2,75.4,7455.6,613.1,1980,50220.0,0.5075667064914376
PEUGEOT,PEUGEOT 2008,14890.0,47853.0,Essence,Boite de vitesse manuelle,131,2,SUV,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,102.0,Crit'Air 1,Oui,2019,1927.0,5.3,64.2,9028.9,745.4,1981,23922.222222222223,0.6224338132837901
DACIA,DACIA DUSTER,17590.0,33388.0,Diesel,Boite de vitesse manuelle,116,1,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,127.0,Crit'Air 2,Non,2021,1233.0,3.4,41.1,9820.0,812.4,1982,21300.0,0.8258215962441314
BMW,BMW SÉRIE 3,30390.0,85397.0,Diesel,Boite de vitesse automatique,190,2,Break,5,5,Blanc,Cuir (Sellerie d'origine),EURO 6,142.0,Crit'Air 2,Oui,2020,1778.0,4.9,59.3,17428.0,1440.1,1983,56387.5,0.5389492352028376
VOLVO,VOLVO V40 CROSS COUNTRY,17090.0,84601.0,Essence,Boite de vitesse automatique,152,2,Berline,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,132.0,Crit'Air 1,Oui,2019,2235.0,6.1,74.5,13869.0,1135.6,1984,32840.0,0.5204019488428745
KIA,KIA RIO,13590.0,30929.0,Essence,Boite de vitesse manuelle,100,3,Citadine,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,125.0,Crit'Air 1,Oui,2021,1408.0,3.9,46.9,7930.5,659.5,1985,19465.0,0.6981762137169278
BMW,BMW X2,29190.0,39845.0,Hybride,Boite de vitesse automatique,220,1,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,41.0,Crit'Air 1,Non,2020,1612.0,4.4,53.7,9055.7,742.0,1986,52750.0,0.5533649289099526
BMW,BMW SÉRIE 1,22690.0,71014.0,Essence,Boite de vitesse automatique,136,Inconnu,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,131.0,Crit'Air 1,Non,2021,1371.0,3.8,45.7,18687.9,1553.9,1987,39000.0,0.5817948717948718
VOLKSWAGEN,VOLKSWAGEN GOLF VII,18890.0,97492.0,Essence,Boite de vitesse automatique,150,4,Break,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,109.0,Crit'Air 1,Unknown,2019,2021.0,5.5,67.4,17725.8,1446.5,1988,33775.0,0.5592894152479645
RENAULT,RENAULT CAPTUR,16190.0,54888.0,Diesel,Boite de vitesse manuelle,116,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,129.0,Crit'Air 2,Non,2020,1658.0,4.5,55.3,12197.3,992.5,1989,26350.0,0.6144212523719165
MERCEDES,MERCEDES-BENZ CLASSE B,25990.0,62438.0,Diesel,Boite de vitesse automatique,150,1,Monospace,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,133.0,Crit'Air 2,Non,2022,981.0,2.7,32.7,23125.2,1909.4,1990,43216.666666666664,0.6013883532587736
PEUGEOT,PEUGEOT 3008,14190.0,94663.0,Essence,Boite de vitesse automatique,130,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,151.0,Crit'Air 1,Unknown,2019,2128.0,5.8,70.9,16321.2,1335.2,1991,35350.0,0.40141442715700143
RENAULT,RENAULT MÉGANE,15390.0,60528.0,Essence,Boite de vitesse manuelle,140,2,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,136.0,Crit'Air 1,Oui,2020,1863.0,5.1,62.1,11868.2,974.7,1992,29233.333333333332,0.5264538198403649
AUDI,AUDI Q3,21690.0,84388.0,Diesel,Boite de vitesse automatique,150,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,133.0,Crit'Air 2,Non,2017,2906.0,8.0,96.9,10548.5,870.9,1993,41960.0,0.5169208770257387
MITSUBISHI,MITSUBISHI SPACE STAR,10690.0,34119.0,Essence,Boite de vitesse manuelle,71,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,116.0,Crit'Air 1,Oui,2022,884.0,2.4,29.5,14216.2,1156.6,1994,16715.0,0.6395453185761292
MERCEDES,MERCEDES-BENZ CLASSE A,19090.0,76536.0,Essence,Boite de vitesse automatique,122,2,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,126.0,Crit'Air 1,Unknown,2018,2568.0,7.0,85.6,10933.7,894.1,1995,36150.0,0.5280774550484094
RENAULT,RENAULT TWINGO,14490.0,16729.0,Essence,Boite de vitesse automatique,92,2,Citadine,5,4,Rouge,Tissu (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2020,1637.0,4.5,54.6,3717.6,306.4,1996,17600.0,0.8232954545454545
SEAT,SEAT ARONA,15690.0,11393.0,Essence,Boite de vitesse manuelle,95,1,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,124.0,Crit'Air 1,Non,2023,558.0,1.5,18.6,7595.3,612.5,1997,18770.0,0.8359083644112946
FIAT,FIAT 500,9390.0,94595.0,Essence,Boite de vitesse manuelle,70,Inconnu,Citadine,3,4,Bleu,Mi-cuir (Sellerie d'origine),EURO 6,106.0,Crit'Air 1,Non,2022,1108.0,3.0,36.9,31531.7,2563.6,1998,22051.764705882353,0.4258162612035851
PEUGEOT,PEUGEOT 508,18890.0,74803.0,Essence,Boite de vitesse automatique,181,2,Break,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,114.0,Crit'Air 1,Non,2019,1993.0,5.5,66.4,13600.5,1126.6,1999,43100.0,0.4382830626450116
FIAT,FIAT PANDA,7290.0,37565.0,Essence,Boite de vitesse manuelle,69,1,Citadine,5,4,Gris,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Non,2018,2625.0,7.2,87.5,5217.4,429.3,2000,10823.333333333334,0.6735448105943947
AUDI,AUDI Q3,25790.0,96458.0,Diesel,Boite de vitesse automatique,150,3,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,120.0,Crit'Air 2,Non,2019,2111.0,5.8,70.4,16630.7,1370.1,2001,51440.0,0.5013608087091758
